file_id,filename,file_size
300,Competitive-Aggressiveness-of-Contractors--A-Study-of-_2015_Procedia-Enginee.txt,33893
301,Complementary-Research-and-Education-Opportunities-A-Comparison-_2016_Proced.txt,33774
302,Complex-Data-driven-Predictive-Modeling-in-Personalized-Cl_2016_Procedia-Com.txt,36134
303,Complex-event-processing-over-distributed-pr_2013_Computers---Mathematics-wi.txt,51802
304,Components-for-Smart-Autonomous-Ship-Architecture-Based-_2018_Procedia-Compu.txt,40889
305,Comprehensive-Monitoring-System-for-Multiple-Vehic_2017_Transportation-Resea.txt,28058
306,Computational-analysis-in-epilepsy-neuroimaging--A-survey_2016_NeuroImage--C.txt,113777
307,Computing-Energy_2018_Joule.txt,6161
308,Concept-of-Dynamic-Advertisement-Composition-Model-Tailore_2017_Procedia-Com.txt,27752
309,Conceptual-Design-of-an-Integrated-Autonomous-Production-Control_2019_Proced.txt,42184
310,Conceptual-Framework-for-Analyzing-the-Fit-between-Organizati_2016_Procedia-.txt,34089
311,Conceptualising-the-DAIS--Implications-of-the--Digital_2019_NJAS---Wageninge.txt,81956
312,Conceptualising-the-impact-of-information-asymmetry-on-thro_2018_Procedia-Ma.txt,33805
313,Conceptualizing-and-validating-organizational-network_2014_Industrial-Market.txt,107751
314,Confidence-regions-for-entries-of-a-large-precision_2018_Journal-of-Economet.txt,108186
315,Configuration-Design-of-the-Add-on-Cyber-physical-System-with-C_2016_Procedi.txt,29371
316,Configuration-Management-in-Complex-Engineering-Projects_2013_Procedia-CIRP.txt,21282
317,Connecting-the-museum-to-the-city-environment-fro_2019_Applied-Computing-and.txt,42268
318,Considerations-for-generating-meaningful-HRA-data--L_2020_Nuclear-Engineerin.txt,54488
319,Considering-new-methodologies-in-strategies-for-safety-_2016_Food-and-Chemic.txt,128571
320,Constrained-Optimization-Methods-in-Health-Services-Research-An-_2017_Value-.txt,63601
321,Constructing-activity-mobility-trajectories-_2017_International-Journal-of-T.txt,61366
322,Construction-of-Low-Carbon-Supply-Chain-Profit-Model-Consider_2019_Procedia-.txt,21080
323,Contents_2014_Procedia-Computer-Science.txt,38398
324,Contents_2014_Procedia-Computer-Science5.txt,40564
325,Contents_2014_Procedia-Computer-Science6.txt,52825
326,Contents_2014_Procedia-Computer-Science_1.txt,46626
327,Contents_2015_Procedia-Computer-Science (2).txt,45597
328,Contents_2015_Procedia-Computer-Science (3).txt,38026
329,Contents_2015_Procedia-Computer-Science (4).txt,26190
330,Contents_2015_Procedia-Computer-Science.txt,47006
331,Contents_2015_Procedia-Computer-Science1 (2).txt,27506
332,Contents_2015_Procedia-Computer-Science1.txt,22532
333,Contents_2015_Procedia-Computer-Science_1.txt,58056
334,Contents_2016_Procedia-Computer-Science (2).txt,37392
335,Contents_2016_Procedia-Computer-Science.txt,53957
336,Contents_2016_Procedia-Computer-Science1.txt,40302
337,Contents_2017_Procedia-Computer-Science (2).txt,22399
338,Contents_2017_Procedia-Computer-Science.txt,22605
339,Contents_2017_Procedia-Computer-Science1.txt,24722
340,Contents_2017_Procedia-Computer-Science4.txt,22412
341,Contents_2017_Procedia-Computer-Science_1.txt,15507
342,Contents_2019_Procedia-Computer-Science (2).txt,63155
343,Contents_2019_Procedia-Computer-Science (3).txt,43873
344,Contents_2019_Procedia-Computer-Science (4).txt,33581
345,Contents_2019_Procedia-Computer-Science (5).txt,30077
346,Contents_2019_Procedia-Computer-Science.txt,28213
347,Contents_2019_Procedia-Computer-Science2.txt,47665
348,Contents_2019_Procedia-Computer-Science3.txt,35087
349,Contestability-of-Container-Liner-Shipping-_2017_The-Asian-Journal-of-Shippi.txt,32919
350,Context-awareness-in-industrial-applications--definition--cla_2018_Procedia-.txt,37820
351,Context-matters--A-review-of-the-determinant-fact_2019_International-Journal.txt,146027
352,Contextual-variety--Internet-of-Things-and-the-choice_2015_International-Jou.txt,80714
353,Continuous-maintenance-and-the-future---Foundations-and-techno_2016_CIRP-Ann.txt,129302
354,Contribution-to-the-development-of-a-Digital-Twin-based-on-prod_2019_Procedi.txt,38797
355,Contributors_2018_She-Ji--The-Journal-of-Design--Economics--and-Innovation.txt,17824
356,Convolutional-Neural-Network-Biometric-Cryptosystem-for-t_2019_Procedia-Comp.txt,28736
357,Corporate-Social-Responsibility-and-Company-Per_2012_Procedia---Social-and-B.txt,25669
358,Cost-and-Availability-Improvements-for-Fault-Tolerant-Sy_2019_Procedia-Compu.txt,35004
359,Cost-benefit-considerations-for-Data-Analytics---An-SME-Orie_2019_Procedia-C.txt,44529
360,Cost-Efficient-and-Reliable-City-Logistics-Vehicle-Rout_2019_Transportation-.txt,42108
361,Cost-Extension-Control-Model-in-Digital-Context--From-Con_2017_Procedia-Comp.txt,22928
362,COVID-19--Challenges-to-GIS-with-Big-Data_2020_Geography-and-Sustainability.txt,44426
363,CPS-Cyber-Physical-System--based-Manufacturing-Syst_2017_Procedia-Computer-S.txt,16203
364,Creating-Knowledge-and-Wisdom-via-Big-Data-Analytics-_2017_Procedia-Computer.txt,22089
365,Critical-analysis-of-Big-Data-challenges-and-anal_2017_Journal-of-Business-R.txt,147891
366,Critical-factors-influencing-wind-power-industry--A-diamond-m_2019_Energy-Re.txt,76252
367,Current-and-future-state-of-Portuguese-organizations-t_2019_Procedia-Compute.txt,36875
368,Current-Issue-on-Knowledge-Management-System-for-future-_2017_Procedia-Compu.txt,47691
369,Customer-experience-management-in-the-age-of-big-data_2020_Journal-of-Busine.txt,72404
370,Customer-relationship-management-and-big-data-enabled_2019_Applied-Computing.txt,51998
371,Cyber-enabled-Product-Lifecycle-Management--A-Multi-a_2019_Procedia-Manufact.txt,41073
372,Cyber-physical-modeling-and-simulation--A-reference-architecture_2019_Proced.txt,45439
373,Cyber-Physical-Production-Systems-Combined-with-Logistic-Models--_2015_Proce.txt,31196
374,Cyber-Physical-Security-Research-Efforts-in-Manufacturi_2019_Procedia-Manufa.txt,81765
375,Cyber-physical-Systems-as-Part-of-Frugal-Manufacturing-Sys_2019_Procedia-CIR.txt,44739
376,Cyber-physical-systems-for-performance-monitoring_2020_Computers---Industria.txt,52961
377,Cyber-Security-Attacks-on-Smart-Cities-and-Associated_2017_Procedia-Computer.txt,24644
378,Cybersecurity-Research-Essential-to-a-Successful-Digital-Fut_2018_Engineerin.txt,10908
379,D-j--lu--On-the-limits-of-data-reuse-across_2018_Journal-of-Purchasing-and-S.txt,57690
380,Data-analysis-and-visualization-framework-in-the-manufactur_2019_Procedia-Ma.txt,32106
381,Data-Analytics-and-Machine-Learning-for-Smart-Process-Manufacturi_2019_Engin.txt,52882
382,Data-Analytics-Systems-and-SME-type---a-Design-Scie_2018_Procedia-Computer-S.txt,31871
383,Data-Based-Determination-of-the-Product-Oriented-Complexity_2018_Procedia-CI.txt,43189
384,Data-Driven-Anomaly-Diagnosis-for-Machining-Processes_2019_Engineering.txt,33501
385,Data-Driven-Approach-to-Operation-and-Location-Considering-Ran_2017_Energy-P.txt,20310
386,Data-Driven-Decision-Making-in-Planning-the-Maintenance-Activi_2017_Procedia.txt,32502
387,Data-driven-Modeling-of-Airlines-Pricing_2015_Procedia-Computer-Science.txt,30466
388,Data-driven-reliability-analysis-of-Boeing-787_2020_Chinese-Journal-of-Aeron.txt,59595
389,Data-Driven-Simulation-Model-of-Operating-Rooms-in-_2019_Procedia-Manufactur.txt,33649
390,Data-driven-Simulation-Modelling-for-Progressive-Care-_2018_Procedia-Manufac.txt,22509
391,Data-Driven-Smart-Customization_2019_Procedia-CIRP.txt,35292
392,Data-envelopment-analysis-for-highw_2019_Journal-of-Traffic-and-Transportati.txt,60529
393,Data-exchanges-based-on-blockchain-in-m-Health-app_2019_Procedia-Computer-Sc.txt,34650
394,Data-lifecycle-and-technology-based-opportunities-in-new-Product_2019_Proced.txt,43601
395,Data-map---method-for-the-specification-of-data-flows-within_2019_Procedia-C.txt,33045
396,Data-maturity-analysis-and-business-performance--A-Colombian-cas_2019_Heliyo.txt,44833
397,Data-Mining-and-Fusion-Techniques-for-WSNs-as-a-Sour_2015_Procedia-Computer-.txt,31852
398,Data-Mining-Definitions-and-Applications-for-the-Management-o_2019_Procedia-.txt,40075
399,Data-Mining-Oriented-Software-Quality-Estimatio_2016_Procedia-Computer-Scien.txt,29595
400,Data-quality-assessment-for-improved-decision-making--a-me_2019_Procedia-Man.txt,42663
401,Data-quality-program-management-for-digital-shadows-of-prod_2019_Procedia-CI.txt,47288
402,Data-science-enabled-molecular-to-systems-engine_2019_Current-Opinion-in-Che.txt,47924
403,Databased-learning-of-influencing-factors-in-order-spec_2019_Procedia-Manufa.txt,28632
404,DDDAMS-based-Crowd-Control-via-UAVs-and-UGVs_2013_Procedia-Computer-Science.txt,26711
405,DDDAMS-Based-Dispatch-Control-in-Power-Network_2013_Procedia-Computer-Scienc.txt,40621
406,Debating-big-data--A-literature-review-on-re_2017_The-Journal-of-Strategic-I.txt,112632
407,Decentralized-Control-of-Logistic-Processes-in-Cyber-physical-Pr_2016_Proced.txt,31667
408,Decentralized-manufacturing-of-cell-and-gene-therapies--Overcomi_2017_Cytoth.txt,56612
409,Decision-making-models-and-support-systems-for-s_2020_European-Research-on-M.txt,57872
410,Decision-Support-System-based-Service-Delivery-in-the-Product-Se_2019_Proced.txt,35637
411,Decision-support-systems-for-agriculture-4-0_2020_Computers-and-Electronics-.txt,104766
412,Decision-Support-Systems-in-Reverse-Supply-Chai_2015_Procedia-Economics-and-.txt,21141
413,Deep-Learning-based-Production-Forecasting-in-Manufacturi_2019_Procedia-Manu.txt,31104
414,Deep-Learning-for-Internet-of-Things-Data-Analy_2019_Procedia-Computer-Scien.txt,39122
415,Deep-learning-in-business-analytics-and-operations-r_2020_European-Journal-o.txt,94958
416,Defining-small-scale-fisheries-in-the-EU-on-the-basis-of-their_2015_Fisherie.txt,42995
417,Delivery-of-Perishable-Export-Products-in-Smart-Cities--A_2019_Procedia-Manu.txt,25358
418,Demand-management-with-limited-cooperation-among-tra_2019_Transportation-Res.txt,93360
419,Demystifying-small-and-medium-enterprises---SMEs--performa_2018_Borsa-Istanb.txt,77065
420,Deriving-essential-components-of-lean-and-industry-4-0-assessm_2019_Procedia.txt,43018
421,Design-and-Evaluation-of-an-Analytical-Framework-to-Analyze-an_2017_Procedia.txt,34647
422,Design-and-Implementation-of-Device-Integration-Framework-Base_2019_Procedia.txt,31489
423,Design-and-Planning-of-Manufacturing-Networks-for-Mass-Customis_2014_Procedi.txt,73631
424,Design-Based-Innovation-for-Manufacturing-Fi_2016_She-Ji--The-Journal-of-Des.txt,113109
425,Design-Considerations-and-Architecture-for-Cooperative-S_2018_Procedia-Manuf.txt,40222
426,Design-for-Customization--A-New-Paradigm-for-Product-Service-_2017_Procedia-.txt,34283
427,Design-of-a-Sales-and-Operations-Planning--S-amp-OP--process_2019_Procedia-C.txt,37818
428,Design-of-a-SWOT-Analysis-Model-and-its-Evaluation-in-Di_2019_Procedia-Compu.txt,48853
429,Design-of-Marketplaces-for-Smart-Manufacturing-Ser_2019_Procedia-Manufacturi.txt,40301
430,Design-Science-Information-System-Framework-for-Managing-_2019_Procedia-Comp.txt,40705
431,Designing-and-Redesigning-Products--Processes--and-Syst_2019_Procedia-Manufa.txt,28731
432,Designing-context-aware-systems--A-method-fo_2019_Journal-of-Logical-and-Alg.txt,143116
433,Designing-Global-Manufacturing-Networks-Using-Big-Data_2015_Procedia-CIRP.txt,28638
434,Designing-out-construction-waste-using-BIM-technology--_2018_Journal-of-Clea.txt,79550
435,Designing-Software-Solutions-Using-Business-P_2015_Procedia-Economics-and-Fi.txt,16258
436,Determination-of-Changes-in-Process-Management-within_2019_Procedia-Manufact.txt,24422
437,Determination-of-charging-infrastructure-location_2017_Transportation-Resear.txt,32831
438,Determination-of-Shipping-Timing-in-Logistics-Warehouse-Con_2019_Procedia-Ma.txt,31375
439,Determination-of-the-influence-factors-on-household-vehicl_2019_Journal-of-T.txt,89898
440,Determining-Factors-Influencing-the-Acceptance-of-Clou_2019_Procedia-Compute.txt,45334
441,Developing-a-Risk-Indicator-to-Quantify-Robust-Building-D_2015_Energy-Proced.txt,22717
442,Developing-and-implementing-circular-economy-business-m_2018_Journal-of-Clea.txt,73538
443,Developing-knowledge-on-Digital-Manufacturing-to-Digital-T_2019_Procedia-Man.txt,29912
444,Developing-of-a-manufacturing-cycle-archit_2019_International-Journal-of-Lig.txt,26086
445,Development-and-testing-of-a-river-basin-management-simu_2017_Environmental-.txt,56765
446,Development-of-a-Knowledge-based-Predictive-Model-to-Estimate-th_2016_Proced.txt,31336
447,Development-of-a-master-data-consolidation-system-model-_2018_Procedia-Compu.txt,21399
448,Development-of-a-methodology-for-event-based-production-con_2018_Procedia-CI.txt,30593
449,Development-of-a-new-framework-for-implementing-indust_2019_Procedia-Manufac.txt,26867
450,Development-of-a-weighting-strategy-for-a-manufactur_2019_Procedia-Computer-.txt,30405
451,Development-of-Industry-focused--Life-Cycle-Assessment-Enhanc_2018_Procedia-.txt,32712
452,Development-of-Innovative-Strategies-for-the-Korean-Manufa_2016_Procedia-Com.txt,21959
453,Development-of-the-Industrial-IoT-Competences-in-the-Areas-of_2017_Procedia-.txt,32580
454,Diabetes-Attitudes-Wishes-and-Needs-2--DAWN2---A-multina_2013_Diabetes-Resea.txt,52737
455,Dianne-Edwards_2017_Current-Biology.txt,12115
456,Didactic-Concept-for-Increasing-Acceptance-of-Consistent-Dat_2019_Procedia-M.txt,30690
457,Differences-in-ERP-Value-between-Iberian-Manufacturi_2017_Procedia-Computer-.txt,39194
458,Digital-Disruption-beyond-Uber-and-Airbnb-Track_2018_Technological-Forecasti.txt,48007
459,Digital-Manufacturing--Applications-Past--Current--and-_2017_Procedia-Engine.txt,32491
460,Digital-Marketplace-and-FinTech-to-Support-Agriculture-Sus_2019_Energy-Proce.txt,24014
461,Digital-technologies--hyper-transparency-and-sm_2019_Current-Opinion-in-Envi.txt,35158
462,DIGITAL-TECHNOLOGIES-IN-THE-BUSINESS-MODEL-TRANS_2019_Resources--Conservatio.txt,9808
463,Digital-transformation--A-multidisciplinary-reflect_2019_Journal-of-Business.txt,91583
464,Digital-Transformation-Process-and-SMEs_2019_Procedia-Computer-Science.txt,42298
465,Digital-twin-driven-carbon-emission-prediction-and-low-carbon-c_2019_Procedi.txt,35053
466,Digital-Twin-Driven-Green-Material-Optimal-Selection-towards-_2019_Procedia-.txt,30674
467,Digital-Twin-Models-in-Industrial-Operations--A-Systema_2020_Procedia-Manufa.txt,36317
468,Digital-Twin-of-an-Automotive-Brake-Pad-for-Predict_2019_Procedia-Computer-S.txt,20017
469,Digital-Twin-Service-towards-Smart-Manufacturing_2018_Procedia-CIRP.txt,32085
470,Digital-Twins-and-Cyber-Physical-Systems-toward-Smart-Manufactur_2019_Engine.txt,45742
471,Digitalisation-as-an-Enabler-of-Circular-Economy_2018_Procedia-CIRP.txt,30674
472,Digitalisation-of-agricultural-knowledge-and-advice-netwo_2020_Agricultural-.txt,81640
473,Digitalization-as-a-catalyst-for-lean-production--A-learnin_2018_Procedia-Ma.txt,31062
474,Digitalization-in-Semiconductor-Manufacturing--Simulation-Fo_2019_Procedia-M.txt,25906
475,Digitalization-Technologies-for-Industrial-Sustaina_2019_Procedia-Manufactur.txt,40135
476,Digitization-capability-and-the-digitalization-of-busine_2020_Industrial-Mar.txt,77491
477,Disassembly-and-deconstruction-analytics-system--D-DAS_2019_Journal-of-Clean.txt,57585
478,Discovery-of-medical-Big-Data-analytics--Improving-the-predi_2015_Informatic.txt,61834
479,Disruption-of-Things--A-Model-to-Facilitate-Adoption-of-Io_2016_Procedia-Eng.txt,50709
480,Distributed-logistics-platform-based-on-Blockchain-and-IoT_2019_Procedia-CIR.txt,40040
481,Distribution-challenges-and-workable-solutions_2013_IIMB-Management-Review.txt,85357
482,DM-MCDA--A-web-based-platform-for-data-mining-and-multiple-criter_2019_Softw.txt,21803
483,Does-Information-from-the-Higher-Education-and-R-amp_2019_The-Asian-Journal-.txt,30645
484,Driving-forces-and-barriers-of-Industry-4-0--Do-mult_2019_Technological-Fore.txt,91119
485,Dynamic-analysis-of-SNG-and-PNG-supply--The-stability-and-robustn_2019_Energ.txt,70178
486,Dynamic-Data-Driven-Applications-System-Concept-for-_2013_Procedia-Computer-.txt,34177
487,Dynamic-Metamodel-Approach-for-Government-Enterprise-A_2019_Procedia-Compute.txt,37224
488,Dynamic-UAV-based-traffic-monitoring-under-u_2016_International-Journal-of-T.txt,70972
489,Dynamization-of-Value-Stream-Management-by-technical-and-man_2018_Procedia-C.txt,37587
490,E-commerce-Logistics-in-Supply-Chain-Management--Practice-P_2016_Procedia-CI.txt,38814
491,E-quality-control--A-support-vector-ma_2016_Journal-of-Computational-Design-.txt,44833
492,Early-warning-method-for-the-commodity-prices-based-on-a_2019_Procedia-Compu.txt,21922
493,eCatch--Enabling-collaborative-fisheries-management-w_2019_Ecological-Inform.txt,70122
494,Economic-complexity-and-the-green-economy_2020_Research-Policy.txt,111102
495,Edge-Computing--Smart-Identity-Wallet-Based-Architect_2019_Procedia-Computer.txt,47368
496,Edge-Computing-Applied-to-Industrial-Machines_2019_Procedia-Manufacturing.txt,33069
497,Editorial--Smart-Manufacturing-at-CIRP-CMS-2018_2018_Procedia-CIRP.txt,9901
498,Editorial--Thredbo-15-conference_2018_Research-in-Transportation-Economics.txt,30365
499,Editorial-for-Additive-Manufacturing_2019_Engineering.txt,4859
500,Editorial_2015_Procedia-CIRP.txt,7261
501,Editorial_2015_Procedia-Computer-Science.txt,5530
502,Editorial_2015_Transportation-Research-Procedia.txt,5926
503,Editorial_2016_Procedia-Computer-Science.txt,5394
504,Editorial_2017_IIMB-Management-Review.txt,11888
505,Editorial_2017_Transportation-Research-Procedia.txt,6631
506,Editorial_2020_Procedia-Manufacturing.txt,14510
507,Efficiency-and-Security-of-Process-Transparency-in-Production-Ne_2016_Proced.txt,38747
508,Electronic-clinical-decision-algorithms-for-the-integrate_2018_Clinical-Micr.txt,56451
509,Elementary-modelling-and-behavioural-analysis-for_2016_European-Journal-of-O.txt,59920
510,Embeddedness-and-path-dependence-of-organizational-capa_2015_International-J.txt,149702
511,Emergency-material-scheduling-optimiz_2019_Journal-of-Traffic-and-Transporta.txt,76508
512,Emergent-synthesis-approach-for-understanding-the-value-of-art_2019_Procedia.txt,40120
513,Emerging-platform-urbanism-in-China--Reconfigura_2020_Technological-Forecast.txt,40897
514,Emerging-trends-and-new-frontiers-in-communi_2018_European-Journal-of-Operat.txt,112870
515,Enablers-and-inhibitors-of-Industry-4-0--results-from-a-survey_2019_Procedia.txt,41659
516,Enabling-circular-strategies-with-different-types-of-product_2018_Procedia-C.txt,36977
517,Enabling-Connectivity-of-Cyber-physical-Production-Syste_2017_Procedia-Manuf.txt,28576
518,Enabling-Data-Analytics-in-Large-Scale-Manufacturi_2018_Procedia-Manufacturi.txt,40190
519,Enabling-distributed-intelligence-assisted-Future-I_2018_Applied-Computing-a.txt,64273
520,Enabling-Effective-Operational-Decision-Making-on-a-Combined-He_2016_Procedi.txt,29592
521,Enabling-Energy-Smart-Cities-through-Urban-Sharing-Ecosys_2017_Energy-Proced.txt,33715
522,Enabling-Next-Generation-Logistics-and-Planning-for-_2017_Procedia-Computer-.txt,24091
523,Enabling-privacy-and-security-in-Cloud-of-Things--Arch_2019_Applied-Computin.txt,82616
524,Enabling-runtime-flexibility-in-data-centric-and-data-driv_2019_Information-.txt,136956
525,Enabling-Smarter-Societies-through-Mobile-Big-Data-_2017_Procedia-Computer-S.txt,26634
526,Enabling-Strategic-Decisions-for-the-Industry-of-To_2020_Procedia-Manufactur.txt,29567
527,Enabling-technologies--application-areas-and-impact-of-in_2020_Procedia-Manu.txt,29574
528,Enabling-the-human-in-the-loop--Linked-data-and-knowledg_2019_Annual-Reviews.txt,89972
529,Energy-and-carbon-accounting-to-compare-bioen_2013_Current-Opinion-in-Biotec.txt,34077
530,Engineering-Design-and-Manufacturing-Education-through-Res_2018_Procedia-Man.txt,37907
531,Engineering-Education-in-Changeable-and-Reconfigurable-Manufactu_2019_Proced.txt,42972
532,Engineering-for-Human-Security-and-Well-Being_2015_Engineering.txt,23384
533,Engineering-Fronts-in-2018_2018_Engineering.txt,31822
534,Engineering-Product-and-Process-Design-Changes--A-Literatur_2016_Procedia-CI.txt,52201
535,Enhanced-Classification-of-Events-for-Manufacturing-Companies_2019_Procedia-.txt,40607
536,Enhanced-privacy-governance-in-Health-Information-System_2019_Procedia-Compu.txt,37484
537,Enhancing-aquaponics-management-with-IoT-based-Predi_2019_Information-Proces.txt,37249
538,Enterprise-4-0---the-emerging-digital-transformed-_2018_Procedia-Computer-Sc.txt,31306
539,Environmental-and-occupational-impacts-from-U-S--beef-slaug_2019_Environment.txt,57446
540,Environmental-Virtual-Observatories--EVOs---prospe_2016_Current-Opinion-in-E.txt,44901
541,Ericsson---The-History-from-Product-to-Solution-Provider-and-Ch_2015_Procedi.txt,36069
542,Establishment-of-intrusion-detection-testbed-for-CyberM_2018_Procedia-Manufa.txt,46249
543,Estimating-Advertisement-Revenue-for-Robo_2019_Transportation-Research-Proce.txt,52169
544,Estimating-operability-of-ships-in-ridged-_2017_Cold-Regions-Science-and-Tec.txt,62412
545,Estimating-travel-time-reliability-in-urban-areas-t_2017_Transportation-Rese.txt,30807
546,Ethical-issues-of-monitoring-sensor-networks-for-energy-effic_2017_Energy-Pr.txt,39184
547,eTiPs--A-Rule-based-Team-Performance-Prediction-Model-_2012_Procedia-Technol.txt,16748
548,Evaluating-the-value-proposition-for-improving-vaccine-thermostabil_2015_Vac.txt,51462
549,Evaluation-of-BIM-based-LCA-results-for-building_2020_Automation-in-Construc.txt,52262
550,Evaluation-of-investments-in-the-digitalization-of-a-produc_2019_Procedia-CI.txt,47441
551,Evaluation-of-proceedings-for-SMEs-to-conduct-I4-0-project_2019_Procedia-CIR.txt,41999
552,Event-Prediction-in-an-IoT-Environment-Using-Na-ve-_2016_Procedia-Computer-S.txt,21614
553,Event-processing-in-supply-chain-management---The-status_2019_Computers-in-I.txt,139958
554,Evolution-of-airports-from-a-network-perspective--_2017_Chinese-Journal-of-A.txt,53271
555,Examining-The-Concept-of-Industry-4-0-Studies-Using-Text_2019_Procedia-Compu.txt,33805
556,Exoskeletons-Towards-Industrie-4-0--Benefits-and-Challenge_2020_Procedia-Man.txt,50863
557,Experimental-and-simulation-based-evaluation-of-a-wind-ener_2018_Energy-Proc.txt,20788
558,Experimental-Effort-of-Data-Driven-Human-Motion-Simulation-in_2016_Procedia-.txt,31381
559,Exploiting-Travel-Time-Information-for-Reliable-R_2015_Transportation-Resear.txt,41547
560,Exploring-Big-Data-Governance-Frameworks_2018_Procedia-Computer-Science.txt,32164
561,Exploring-data-literacy-via-a-librarian-faculty-_2020_The-Journal-of-Academi.txt,46716
562,Exploring-Data-Science-in-IT-and-Quantitative-Manageme_2015_Procedia-Compute.txt,14733
563,Exploring-parental-perceptions-about-school-trav_2019_Transportation-Researc.txt,101963
564,Exploring-the-Adaptation-of-Artificial-Intelligence-in-Whi_2019_Procedia-Com.txt,22179
565,Exploring-the-dynamics-of-water-innovation--Foundatio_2018_Journal-of-Cleane.txt,137430
566,Exploring-the-Information-Asymmetric-factors-of-Pledges-of-W_2017_Procedia-E.txt,31238
567,Exploring-the-managerial-dilemmas-encountered-by-adva_2017_International-Jou.txt,91544
568,Exploring-the-Opportunities-of-System-of-Systems-Engineering-to-_2019_Proced.txt,46185
569,Exploring-the-relationship-between-big-data-analytics-capabil_2020_Informati.txt,117843
570,Extension-Analysis-of-Manufacturing-Cost-and-Construct_2019_Procedia-Compute.txt,42486
571,Eyes-on-our-planet_2018_Current-Biology.txt,20413
572,Facilitating-practices-for-sustainable-car-sharing-p_2019_Transportation-Res.txt,69778
573,Factors-critical-to-the-success-of-Six-Sigma-quality-prog_2014_Arab-Economic.txt,137240
574,FGP-Approach-for-Solving-Fractional-Multiobjective-Decision-Ma_2013_Procedia.txt,24340
575,Finding-disseminators-via-electronic-word-of-mouth-messag_2014_Decision-Supp.txt,70967
576,Firms--knowledge-profiles--Mapping-patent-dat_2017_Technological-Forecasting.txt,61332
577,Fixed-Cost-Management-as-an-Enabler-for-Agile-Manufac_2019_Procedia-Manufact.txt,44685
578,Flexible-IT-platform-to-Synchronize-Energy-Demands-with-Vola_2017_Procedia-C.txt,32819
579,Flexible-manufacturing-systems-using-IIoT-in-the-auto_2019_Procedia-Manufact.txt,34015
580,Fog-computing-at-industrial-level--architecture--latency--energy-_2020_Heliy.txt,47972
581,Fog-IBDIS--Industrial-Big-Data-Integration-and-Sharing-with-Fog-_2019_Engine.txt,46094
582,Food-beyond-the-city---Analysing-foodsheds-and-self-suffici_2019_City--Cultu.txt,66660
583,Food-fraud--Assessing-fraud-vulnerability-in-the-extra-virgin-_2020_Food-Con.txt,62192
584,Food-Safety-and-Health_2020_Engineering.txt,8762
585,Forces-for-change-in-higher-education-and-implicati_2017_Journal-of-Accounti.txt,106679
586,Forecasting-China-s-Service-Outsourcing-Development-wit_2016_Procedia-Comput.txt,31371
587,Forecasting-Medical-Device-Demand-with-Online-Search-Queri_2019_Procedia-Man.txt,27711
588,Forecasting-of-Intraday-Interval-Arrivals-for-Small-and-Medium_2016_Procedia.txt,19860
589,Forecasting-of-weekly-patient-visits-to-emergency-dep_2019_Procedia-Computer.txt,40264
590,Fostering-B2B-sales-with-customer-big-data-a_2020_Industrial-Marketing-Manag.txt,62014
591,Framework-for-organizational-structure-re-design-by-asse_2017_Transportation.txt,36988
592,Framework-for-the-usage-of-data-from-real-time-indoor-localizati_2019_Proced.txt,41769
593,From-A-to-Z--Wearable-technology-explained_2018_Maturitas.txt,52868
594,From-conventional-group-decision-making-to-large-scale-group-decisio_2019_Om.txt,118015
595,From-Intelligence-Science-to-Intelligent-Manufacturing_2019_Engineering.txt,16973
596,From-new-space-to-big-space--How-commercial-space-dream-is_2020_Acta-Astrona.txt,80268
597,From-Numerical-Model-to-Computational-Intelligence--The-Digit_2017_Energy-Pr.txt,28915
598,From-Open-CNC-Systems-to-Cyber-Physical-Machine-Tools--A-Ca_2018_Procedia-CI.txt,37906
599,Frontiers-in-research-in-business-_2016_European-Journal-of-Management-and-B.txt,9720
600,FT-NIR-characterization-with-chemometric-analyses-to-differentia_2018_Fitote.txt,42622
601,Full-Issue-PDF_2019_JACC--Cardiovascular-Imaging.txt,706927
602,Fundamental-Theories-and-Key-Technologies-for-Smart-and-Optimal-_2017_Engine.txt,35689
603,Future-emerging-technologies-in-the-wind-power-_2019_Renewable-and-Sustainab.txt,132664
604,Future-proofing-the-Through-life-Engineering-Service_2018_Procedia-Manufactu.txt,35775
605,Fuzzy-activity-time-based-model-predictive-control-_2020_Journal-of-Manufact.txt,57551
606,Fuzzy-Approach-for-Locating-Sensors-in-Industrial-In_2019_Procedia-Computer-.txt,20934
607,Galois-s-algebraic-structure-and-bipartite-graph-spatio-str_2017_Procedia-Co.txt,26075
608,Gamification-in-IoT-Application--A-Systematic-Mapp_2019_Procedia-Computer-Sc.txt,29314
609,Geo-CPS--Spatial-challenges-and-opportunities-for-CPS_2019_Journal-of-Urban-.txt,58249
610,Geographical-Risk-Assessment-from-Tsunami-Run-up-Events-based-on-_2014_Proce.txt,33567
611,Geometrical-and-topological-approaches-to-_2017_Future-Generation-Computer-S.txt,71919
612,Geometrical-Variations-Management-4-0--towards-next-Generatio_2018_Procedia-.txt,50586
613,Global--regional--and-national-comparative-risk-assessment-of-84-beh_2017_Th.txt,451057
614,Global-Energy-Investment-Structure-Based-on-the-Shareholding-R_2016_Energy-P.txt,15538
615,Goal-Driven-Approach-to-Optimize-Matching-Mechanism-in-Electr_2017_Energy-Pr.txt,18665
616,Graphical-Deduction-Model-Based-Production-Instruction-Service-_2019_Procedi.txt,58997
